year,days_published,newspaper_name,city,state,total_circulation,county,rucc,rucc_description,metro,latitude,longitude,state_full
2016,1,Humboldt Independent,Humboldt,Iowa,3820,Humboldt,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,42.7232,-94.2246,Iowa
2016,5,Daily Sun-News,Sunnyside,Wash.,3818,Yakima,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,46.3146,-120.005,Washington
2016,1,Item of Millburn & Short Hills The,Millburn,N.J.,3816,Essex,major,Metro - Counties in metro areas of 1 million population or more,1,40.7395,-74.324,New Jersey
2016,7,Daily World,Opelousas,La.,3815,St. Landry Parish,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,30.5271,-92.0849,Louisiana
2016,1,Cameron County Echo,Emporium,Pa.,3809,Cameron,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,41.5102,-78.2364,Pennsylvania
2016,1,Concord Journal The,Concord,Mass.,3807,Middlesex,major,Metro - Counties in metro areas of 1 million population or more,1,42.462,-71.3639,Massachusetts
2016,1,Becker County Record,Detroit Lakes,Minn.,3806,Becker,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,46.8056,-95.8426,Minnesota
2016,1,Whitman County Gazette,Colfax,Wash.,3802,Whitman,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,46.9031,-117.339,Washington
2016,1,Molokai Dispatch The,Kaunakakai,Hawaii,3800,Maui,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,21.0897,-157.017,Hawaii
2016,1,Jackson County Herald/Tribune,Edna,Texas,3800,Jackson,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,28.9776,-96.6459,Texas
2016,1,Franklin County Times,Russellville,Ala.,3800,Franklin,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,34.5056,-87.7282,Alabama
2016,1,Polk County News/Citizen Advance,Benton,Tenn.,3800,Polk,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,35.1746,-84.6522,Tennessee
2016,6,Tryon Daily Bulletin,Tryon,N.C.,3800,Polk,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,35.2089,-82.238,North Carolina
2016,2,Kingfisher Times & Free Press,Kingfisher,Okla.,3800,Kingfisher,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,35.8439,-97.938,Oklahoma
2016,1,Salem Times Register,Salem,Va.,3800,Salem city,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,37.2864,-80.0554,Virginia
2016,6,Du Quoin Evening Call,Du Quoin,Ill.,3800,Perry,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.0019,-89.2323,Illinois
2016,1,Fort Bragg Advocate-News,Fort Bragg,Calif.,3800,Mendocino,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,39.4415,-123.803,California
2016,6,Canton Daily Ledger,Canton,Ill.,3800,Fulton,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,40.5632,-90.0411,Illinois
2016,1,Forest Press,Tionesta,Pa.,3800,Forest,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,41.4937,-79.448,Pennsylvania
2016,1,Blair Enterprise,Blair,Neb.,3800,Washington,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,41.5416,-96.1361,Nebraska
2016,1,Winthrop News,Winthrop,Iowa,3800,Buchanan,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,42.4702,-91.738,Iowa
2016,1,Buffalo Bulletin,Buffalo,Wyo.,3800,Johnson,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,44.3426,-106.713,Wyoming
2016,1,Valley Reporter The,Waitsfield,Vt.,3798,Washington,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,44.1888,-72.7963,Vermont
2016,3,Leesville Daily Leader The,Leesville,La.,3794,Vernon Parish,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,31.1395,-93.2743,Louisiana
2016,1,Simpson County News,Mendenhall,Miss.,3790,Simpson,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.9609,-89.8692,Mississippi
2016,1,Christian County Headliner News,Ozark,Mo.,3789,Christian,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,37.0209,-93.206,Missouri
2016,1,Orland Township Messenger,Orland Park,Ill.,3788,Cook,major,Metro - Counties in metro areas of 1 million population or more,1,41.6014,-87.8523,Illinois
2016,6,Daily Register,Portage,Wisc.,3788,Columbia,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,43.5489,-89.4657,Wisconsin
2016,3,Daily Times,Pryor,Okla.,3787,Mayes,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,36.3054,-95.3168,Oklahoma
2016,1,Clarke County Tribune,Quitman,Miss.,3785,Clarke,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,32.0402,-88.7241,Mississippi
2016,1,Sumter County Times,Bushnell,Fla.,3783,Sumter,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,28.6665,-82.1136,Florida
2016,1,Cape May Gazette,Cape May,N.J.,3781,Cape May,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.9408,-74.9041,New Jersey
2016,1,Lee County Ledger,Leesburg,Ga.,3775,Lee,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,31.7321,-84.1739,Georgia
2016,1,Algona Upper Des Moines,Algona,Iowa,3774,Kossuth,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,43.0743,-94.2301,Iowa
2016,1,Douglas County Herald,Ava,Mo.,3770,Douglas,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,36.9546,-92.6661,Missouri
2016,1,Ontonagon Herald,Ontonagon,Mich.,3770,Ontonagon,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,46.8664,-89.3124,Michigan
2016,2,Washington County News,Chipley,Fla.,3764,Washington,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,30.7756,-85.5404,Florida
2016,1,Lockhart Post-Register,Lockhart,Texas,3761,Caldwell,major,Metro - Counties in metro areas of 1 million population or more,1,29.878,-97.6832,Texas
2016,1,Williams-Grand Canyon News,Williams,Ariz.,3760,Coconino,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,35.2485,-112.183,Arizona
2016,1,Ipswich Chronicle,Ipswich,Mass.,3759,Essex,major,Metro - Counties in metro areas of 1 million population or more,1,42.6767,-70.8442,Massachusetts
2016,1,Cannon Courier,Woodbury,Tenn.,3757,Cannon,major,Metro - Counties in metro areas of 1 million population or more,1,35.8247,-86.0727,Tennessee
2016,1,Bristol Phoenix,Bristol,R.I.,3757,Bristol,major,Metro - Counties in metro areas of 1 million population or more,1,41.6761,-71.2733,Rhode Island
2016,1,Clarion Wright County Monitor,Clarion,Iowa,3757,Wright,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,42.7322,-93.7294,Iowa
2016,2,Central Oregonian,Prineville,Ore.,3753,Crook,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,44.3001,-120.858,Oregon
2016,2,Star,Sun Prairie,Wisc.,3750,Dane,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,43.1826,-89.2355,Wisconsin
2016,1,West Linn Tidings,Lake Oswego,Ore.,3750,Clackamas,major,Metro - Counties in metro areas of 1 million population or more,1,45.4207,-122.671,Oregon
2016,1,Lexington Minuteman,Lexington,Mass.,3745,Middlesex,major,Metro - Counties in metro areas of 1 million population or more,1,42.4456,-71.2307,Massachusetts
2016,1,Clark County Press,Neillsville,Wisc.,3745,Clark,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,44.5604,-90.5903,Wisconsin
2016,1,News Progress,Sullivan,Ill.,3735,Moultrie,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,39.5955,-88.6083,Illinois
2016,1,Carroll County Comet,Flora,Ind.,3734,Carroll,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,40.5452,-86.5242,Indiana
2016,1,Stratford Star,Stratford,Conn.,3734,Fairfield,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,41.2045,-73.13,Connecticut
2016,1,Hamilton County Herald,Chattanooga,Tenn.,3733,Hamilton,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,35.0681,-85.2491,Tennessee
2016,5,La Junta Tribune-Democrat,La Junta,Colo.,3721,Otero,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,37.9797,-103.547,Colorado
2016,2,Hampton Union The,Hampton,N.H.,3716,Rockingham,major,Metro - Counties in metro areas of 1 million population or more,1,42.9384,-70.8347,New Hampshire
2016,1,Diboll Free Press,Diboll,Texas,3713,Angelina,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,31.1873,-94.7838,Texas
2016,1,Winona Times,Winona,Miss.,3711,Montgomery,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,33.4799,-89.7279,Mississippi
2016,2,Copperas Cove Leader-Press,Copperas Cove,Texas,3706,Coryell,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,31.1167,-97.9152,Texas
2016,1,Detroit Lakes Tribune,Detroit Lakes,Minn.,3702,Becker,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,46.8056,-95.8426,Minnesota
2016,1,Madison County Carrier,Madison,Fla.,3700,Madison,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,30.4701,-83.413,Florida
2016,1,Madison Enterprise-Recorder,Madison,Fla.,3700,Madison,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,30.4701,-83.413,Florida
2016,1,Adel News Tribune,Adel,Ga.,3700,Cook,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.1317,-83.425,Georgia
2016,1,Clarke County Democrat,Grove Hill,Ala.,3700,Clarke,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.7033,-87.7759,Alabama
2016,1,Thomasville Times,Thomasville,Ala.,3700,Clarke,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,31.9111,-87.7419,Alabama
2016,1,Au-Authm Action,Scottsdale,Ariz.,3700,Maricopa,major,Metro - Counties in metro areas of 1 million population or more,1,33.4942,-111.926,Arizona
2016,1,Marlow Review,Marlow,Okla.,3700,Stephens,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,34.6243,-97.9561,Oklahoma
2016,5,Elk City Daily News,Elk City,Okla.,3700,Beckham,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,35.3851,-99.4326,Oklahoma
2016,1,Randolph Guide,Asheboro,N.C.,3700,Randolph,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,35.7173,-79.8143,North Carolina
2016,1,Cumberland County News,Burkesville,Ky.,3700,Cumberland,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,36.7896,-85.3704,Kentucky
2016,5,Harrisburg Daily Register,Harrisburg,Ill.,3700,Saline,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,37.738,-88.5448,Illinois
2016,1,Glenville Democrat,Glenville,W.Va.,3700,Gilmer,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.938,-80.8339,West Virginia
2016,1,Mason Valley News/Leader-Courier,Yerington,Nev.,3700,Lyon,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,38.9858,-119.163,Nevada
2016,1,Centralia Fireside Guard,Centralia,Mo.,3700,Boone,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,39.2106,-92.1343,Missouri
2016,1,Landmark,Platte City,Mo.,3700,Platte,major,Metro - Counties in metro areas of 1 million population or more,1,39.3588,-94.7684,Missouri
2016,1,Eagle Valley Enterprise,Eagle,Colo.,3700,Eagle,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,39.6367,-106.816,Colorado
2016,1,Rushville Times,Rushville,Ill.,3700,Schuyler,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,40.12,-90.5665,Illinois
2016,6,News-Gazette The,Winchester,Ind.,3700,Randolph,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,40.1715,-84.9811,Indiana
2016,1,Merrick Beacon,Merrick,N.Y.,3700,Nassau,major,Metro - Counties in metro areas of 1 million population or more,1,40.6515,-73.5535,New York
2016,1,Canton Independent Sentinel,Canton,Pa.,3700,Bradford,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,41.6566,-76.8528,Pennsylvania
2016,1,Gazette,Jefferson,Ohio,3700,Ashtabula,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,41.7384,-80.769,Ohio
2016,1,Depew Bee,Depew,N.Y.,3700,Erie,major,Metro - Counties in metro areas of 1 million population or more,1,42.9118,-78.7044,New York
2016,1,Oxford Leader,Oxford,Mich.,3697,Oakland,major,Metro - Counties in metro areas of 1 million population or more,1,42.8218,-83.2566,Michigan
2016,1,Cheney Free Press,Cheney,Wash.,3695,Spokane,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,47.4897,-117.579,Washington
2016,1,Victor Post,Victor,N.Y.,3690,Ontario,major,Metro - Counties in metro areas of 1 million population or more,1,42.982,-77.4098,New York
2016,2,Estes Park Trail-Gazette,Estes Park,Colo.,3686,Larimer,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,40.3704,-105.521,Colorado
2016,1,Paxton Record,Paxton,Ill.,3686,Ford,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,40.4579,-88.0987,Illinois
2016,1,Madras Pioneer,Madras,Ore.,3686,Jefferson,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,44.6384,-121.127,Oregon
2016,1,Smith County Reformer,Raleigh,Miss.,3685,Smith,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,32.0322,-89.5247,Mississippi
2016,1,Hancock Clarion,Hawesville,Ky.,3683,Hancock,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,37.8974,-86.755,Kentucky
2016,7,Weirton Daily Times,Weirton,W.Va.,3682,Hancock,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,40.4061,-80.567,West Virginia
2016,6,Baraboo News-Republic,Baraboo,Wisc.,3682,Sauk,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,43.4697,-89.7378,Wisconsin
2016,1,Glenside News,Glenside,Pa.,3681,Montgomery,major,Metro - Counties in metro areas of 1 million population or more,1,40.1032,-75.1518,Pennsylvania
2016,2,Westport News,Westport,Conn.,3680,Fairfield,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,41.1226,-73.3457,Connecticut
2016,1,Polk County Standard,Cedartown,Ga.,3679,Polk,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,34.022,-85.2473,Georgia
2016,1,Bald Knob Banner,Bald Knob,Ark.,3678,White,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,35.3112,-91.571,Arkansas
2016,5,Olney Daily Mail,Olney,Ill.,3675,Richland,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.7297,-88.0836,Illinois
2016,1,Grant County Review,Milbank,S.D.,3668,Grant,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,45.2194,-96.6341,South Dakota
2016,1,Idaho County Free Press,Grangeville,Idaho,3668,Idaho,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,45.926,-116.122,Idaho
2016,1,Juniata Sentinel,Mifflintown,Pa.,3666,Juniata,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,40.5712,-77.3951,Pennsylvania
2016,1,Tri-Town Transcript,Topsfield,Mass.,3663,Essex,major,Metro - Counties in metro areas of 1 million population or more,1,42.6393,-70.9552,Massachusetts
2016,1,Sand Springs Leader,Sand Springs,Okla.,3659,Osage,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,36.1754,-96.1577,Oklahoma
2016,1,Alden Advertiser,Alden,N.Y.,3658,Erie,major,Metro - Counties in metro areas of 1 million population or more,1,42.8989,-78.4946,New York
2016,4,Daily Dunklin Democrat,Kennett,Mo.,3655,Dunklin,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,36.2404,-90.0482,Missouri
2016,5,Devils Lake Journal,Devils Lake,N.D.,3652,Ramsey,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,48.1125,-98.8754,North Dakota
2016,1,Blackshear Times,Blackshear,Ga.,3650,Pierce,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,31.2989,-82.243,Georgia
2016,2,Humboldt Sun The,Winnemucca,Nev.,3650,Lander,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,40.9727,-116.637,Nevada
2016,2,Willard Times-Junction,Willard,Ohio,3650,Huron,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,41.0518,-82.7233,Ohio
2016,1,Northern Kittitas County Tribune,Cle Elum,Wash.,3650,Kittitas,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,47.1948,-120.938,Washington
2016,1,Seward County Independent,Seward,Neb.,3649,Seward,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,40.9096,-97.0961,Nebraska
2016,1,Lancaster Bee,Lancaster,N.Y.,3649,Erie,major,Metro - Counties in metro areas of 1 million population or more,1,42.9103,-78.6399,New York
